latitude,longitude,lat,lng,OID,CLUES,ESTADO,CLAVE_ENT,MUNICIPIO,CLAVE_MUNICIPIO,CVE_MUN,NOMBRE_LOCALIDAD,CLAVE_LOCALIDAD,NOMBRE_JURISDICCION,CLAVE_JURISDICCION,NOMBRE_INSTITUCION,CLAVE_INSTITUCION,TIPO_ESTABLECIMIENTO,CLAVE_TIPO_ESTABLECIMIENTO,NOMBRE_TIPOLOGIA,CLAVE_TIPOLOGIA,NOMBRE_SUBTIPOLOGIA,CLAVE_SUBTIPOLOGIA,CONSULTORIOS_MED_GRAL,OTROS_CONSULTORIOS,TOTAL_CONSULTORIOS,CAMAS_HOS,OTRAS_CAMAS,TOTAL_CAMAS,UNIDAD,ATENC_COVID,ESTADO_FASE,FASE_1_COVID,FASE_2_COVID,FASE_3_COVID,CLAVE_VIALIDAD,TIPO_VIALIDAD,VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,CLAVE_TIPO_ASENTAMIENTO,TIPO_ASENTAMIENTO,ASENTAMIENTO,OBSERVACIONES_DIRECCION,CODIGO_POSTAL,ESTATUS_OPERACION,CLAVE_ESTATUS_OPERACION,FECHA_CONSTRUCCION,FECHA_INICIO_OPERACION,LATITUDE,LONGITUDE,INS_ADM,INS_ADM_CLAVE,NIVEL_ATENCION,CLAVE_NIVEL_ATENCION,ESTRATO_UNIDAD,CLAVE_ESTRATO_UNIDAD,AREAS_SERVICIOS,POB_ENT,POB_MUN,RES_MUN_18ABR,RES_MUN_18ABR,RES_MUN_19ABR,RES_MUN_20ABR
19.009,-98.1823,19.009,-98.1823,20201,PLIMS000586,PUEBLA,21,PUEBLA,114,21114,HEROICA PUEBLA DE ZARAGOZA,1,PUEBLA,6,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,33,0,33,178,0,178,HGZ NO. 20,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,FIDEL VELÁZQUEZ Y 42 SUR,4211,,,,UNIDAD HABITACIONAL LA MARGARITA,AV. FIDEL VELÁZQUEZ Y 42 SUR NO. 4211 UNIDAD HABITACIONAL LA MARGARITA,72560,EN OPERACION,1,01/01/2009,01/09/2009,19.009,-98.1823,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,5779829,1539819,199,209,222,226
19.0398,-98.1912,19.0398,-98.1912,21251,PLSSA015016,PUEBLA,21,PUEBLA,114,21114,HEROICA PUEBLA DE ZARAGOZA,1,PUEBLA,6,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,ANTIGUO CAMINO A GUADALUPE HIDALGO,11350,,,,,ANTIGUO CAMINO A GUADALUPE HIDALGO NO.11350,72490,EN OPERACION,1,,01/12/1998,19.0398,-98.1912,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,ANESTESIOLOGIA - AUDIOLOGIA | LABORATORIO DE RADIOINMUNOENSAYO - LABORATORIO | LABORATORIO DE MICROBIOLOGÍA - LABORATORIO | LABORATORIO CLÍNICO - LABORATORIO | MEDICAS - CAMPO CONSULTA EXTERNA |,5779829,1539819,199,209,222,226
21.1365,-86.8552,21.1365,-86.8552,21464,QRIMS000142,QUINTANA ROO,23,BENITO JUÁREZ,5,23005,CANCUN,1,CANCÚN,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,41,0,41,196,0,196,HGR 17 CANCUN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,POLITÉCNICO NACIONAL ENTRE TEPICH Y KINIK,"MANZANA 1 ,LOTE1, REGIÓN 509",,,,,"AV. POLITÉCNICO NACIONAL ENTRE TEPICH Y KINIK, M.1 L.1 REGIÓN 509 C.P. 77533, BENITO JUÁREZ, QUINTANA ROO",77533,EN OPERACION,1,,01/03/2007,21.1365,-86.8552,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1325578,661176,202,224,231,264
20.6686,-87.0614,20.6686,-87.0614,21465,QRIMS000154,QUINTANA ROO,23,SOLIDARIDAD,8,23008,PLAYA DEL CARMEN,1,CANCÚN,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,17,0,17,91,0,91,HGZ 18 PLAYA DEL CARMEN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,SUPERMANZANA 75,"MANZANA 9, LOTE 1",,,,REGIÓN 90 EJIDO NORTE,"SUPERMANZANA 75 MANZANA 9 LOTE 1, COL. REGIÓN 90 EJIDO NORTE",77710,EN OPERACION,1,01/07/2010,01/09/2010,20.6686,-87.0614,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1325578,159310,51,59,59,61
18.5036,-88.3053,18.5036,-88.3053,21692,QRSSA017511,QUINTANA ROO,23,OTHÓN P. BLANCO,4,23004,CHETUMAL,1,CHETUMAL,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,#¿NOMBRE?,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,CHAPULTEPEC ESQUINA MORELOS,267,,,,,AV. CHAPULTEPEC NO. 267 ESQ MORELOS,77000,FUERA DE OPERACION,3,,01/06/1982,18.5036,-88.3053,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1325578,244553,9,10,10,10
20.5799,-100.4058,20.5799,-100.4058,21762,QTIMS000092,QUERETARO,22,QUERÉTARO,14,22014,SANTIAGO DE QUERETARO,1,QUERÉTARO,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,41,0,41,287,0,287,HGR 1 QUERETARO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,5 DE FEBRERO Y CALZADA ZARAGOZA,,,,,CENTRO,"AV. 5 DE FEBRERO Y CALZADA ZARAGOZA COL. CENTRO C.P. 76000, QUERÉTARO, QUERÉTARO",76000,EN OPERACION,1,,,20.5799,-100.4058,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1827937,801940,62,64,65,68
20.6147,-100.404,20.6147,-100.404,22137,QTSSA012113,QUERETARO,22,QUERÉTARO,14,22014,SANTIAGO DE QUERETARO,1,QUERÉTARO,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,RÍO LERMA,215,,,,MENCHACA I,RÍO LERMA NO. 215 COL. MENCHACA I,76140,EN OPERACION,1,,01/04/2002,20.6147,-100.404,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1827937,801940,62,64,65,68
24.7971,-107.3899,24.7971,-107.3899,22440,SLIMS000131,SINALOA,25,CULIACÁN,6,25006,CULIACAN ROSALES,1,CULIACAN,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,45,0,45,320,0,320,HGR 1 CULIACÁN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,FRANCISCO ZARCO Y ANDRADE Y GAMA,,,,,MIGUEL ALEMÁN,"FRANCISCO ZARCO Y ANDRADE Y GAMA COL. MIGUEL ALEMÁN C.P. 80200, CULIACÁN , SINALOA",80200,EN OPERACION,1,,,24.7971,-107.3899,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2767761,858638,284,303,333,352
23.2334,-106.4238,23.2334,-106.4238,22461,SLIMS000341,SINALOA,25,MAZATLÁN,12,25012,MAZATLAN,1,MAZATLAN,6,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,57,0,57,169,0,169,HGZMF 3 MAZATLAN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,EJÉRCITO MEXICANO Y CALLE AMISTAD,,,,,ADOLFO LÓPEZ MATEOS,"AV. EJÉRCITO MEXICANO Y CALLE AMISTAD COL. ADOLFO LÓPEZ MATEOS C.P. 82149, MAZATLÁN , SINALOA",82149,EN OPERACION,1,,,23.2334,-106.4238,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2767761,438434,17,20,26,27
24.8197,-107.3959,24.8197,-107.3959,22543,SLSME000016,SINALOA,25,CULIACÁN,6,25006,CULIACAN ROSALES,1,CULIACAN,4,SERVICIOS MEDICOS ESTATALES,SME,DE HOSPITALIZACIÓN,2,NO ESPECIFICADO,99,NO ESPECIFICADO,99,52,0,52,90,0,90,HOSPITAL CIVIL DE CULIACÁN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,DR. ROMERO Y AVENIDA ÁLVARO OBREGON,SIN NÚMERO,,,,GABRIEL LEYVA,DR. ROMERO Y AV. ÁLVARO OBREGON S/N COL GABRIEL LEYVA,80030,EN OPERACION,1,,10/03/2049,24.8197,-107.3959,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2767761,858638,284,303,333,352
24.8165,-107.428,24.8165,-107.428,22924,SLSSA017402,SINALOA,25,CULIACÁN,6,25006,CULIACAN ROSALES,1,CULIACAN,4,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PUBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,LOLA BELTRAN PONIENTE,3057,,,,FRACCIONANIENTO RINCON DEL HUMAYA,BLVD. LOLA BELTRAN 3057 PTE FRACC. RINCON DEL HUMAYA,80400,EN OPERACION,1,,01/08/1991,24.8165,-107.428,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,2767761,858638,284,303,333,352
22.1539,-100.9841,22.1539,-100.9841,23293,SPIMS000171,SAN LUIS POTOSI,24,SAN LUIS POTOSÍ,28,24028,SAN LUIS POTOSI,1,SAN LUIS POTOSÍ,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,39,0,39,254,0,254,HGZMF 1 SAN LUIS POTOSI,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,NICOLÁS ZAPATA PEDRO MORENO Y TOMASA ESTEVES,203,,,,CENTRO,"AV. NICOLÁS ZAPATA NO. 203 PEDRO MORENO Y TOMASA ESTEVES COL. CENTRO C.P. 78230, SAN LUIS POTOSÍ, SAN LUIS POTOSÍ",78230,EN OPERACION,1,,,22.1539,-100.9841,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2585518,772604,48,48,50,52
22.1343,-100.9223,22.1343,-100.9223,23313,SPIMS000376,SAN LUIS POTOSI,24,SAN LUIS POTOSÍ,28,24028,SAN LUIS POTOSI,1,SAN LUIS POTOSÍ,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,39,0,39,151,0,151,HGZ 50 TANGAMANGA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,TANGAMANGA,205,,,,PRADOS DE SAN VICENTE 1A. SECCCIÓN,AV. TANGAMANGA NO. 205 COL. PRADOS DE SAN VICENTE 1A. SEC. C.P. 78397 SAN LUIS POTOSÍ,78397,EN OPERACION,1,,01/10/2002,22.1343,-100.9223,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2585518,772604,48,48,50,52
22.148,-101.0147,22.148,-101.0147,23479,SPSSA001102,SAN LUIS POTOSI,24,SAN LUIS POTOSÍ,28,24028,SAN LUIS POTOSI,1,SAN LUIS POTOSÍ,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,NO ESPECIFICADO,99,6,83,89,250,153,403,HOSPITAL CENTRAL DR. IGNACIO MORONES PRIETO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,VENUSTIANO CARRANZA,2395,S/N,7,COLONIA,UNIVERSITARIA,,78240,EN OPERACION,1,01/01/1956,04/04/1956,22.148,-101.0147,SECRETARÍA DE SALUD ESTATAL,SESA,TERCER NIVEL,3,URBANO,2,,2585518,772604,48,48,50,52
22.1221,-100.9371,22.1221,-100.9371,23675,SPSSA016882,SAN LUIS POTOSI,24,SAN LUIS POTOSÍ,28,24028,SAN LUIS POTOSI,1,SAN LUIS POTOSÍ,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,BEGONIAS,180,S/N,16,FRACCIONAMIENTO,FRACCIONAMIENTO DALIAS,,78399,EN OPERACION,1,13/04/1998,21/06/2005,22.1221,-100.9371,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,2585518,772604,48,48,50,52
22.1646,-100.9383,22.1646,-100.9383,23718,SPSSA017313,SAN LUIS POTOSI,24,SOLEDAD DE GRACIANO SÁNCHEZ,35,24035,SOLEDAD DE GRACIANO SANCHEZ,1,SAN LUIS POTOSÍ,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,1,18,19,90,41,131,HOSPITAL GENERAL DE SOLEDAD DE GRACIANO SÁNCHEZ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,PROLONGACIÓN VALENTIN AMADOR,900,S/N,7,COLONIA,RIVAS GUILLEN,,99999,EN OPERACION,1,01/01/2009,09/09/2009,22.1646,-100.9383,SECRETARÍA DE SALUD ESTATAL,SESA,TERCER NIVEL,3,URBANO,2,ESTOMATOLOGIA - CONSULTA EXTERNA BÁSICA | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA BÁSICA | URGENCIAS - | MEDICINA FISICA Y REHABILITACION - | LABORATORIO CLÍNICO - | IMAGENOLOGIA - | HOSPITALIZACION - | GINECOLOGIA Y OBSTETRICIA - | EPIDEMIOLOGÍA - | CRECIMIENTO Y DESARROLLO - | CIRUGIA MAXILOFACIAL - | CIRUGIA GENERAL - | ANESTESIOLOGIA - | UROLOGIA - UROLOGIA | UROLOGIA - URGENCIAS | URGENCIAS - URGENCIAS | PEDIATRIA - URGENCIAS | MEDICINA INTERNA - URGENCIAS | GINECOLOGIA Y OBSTETRICIA - URGENCIAS | CIRUGIA GENERAL - URGENCIAS | NEFROLOGIA - UNIDAD DE HEMODIÁLISIS | MEDICINA INTERNA - UNIDAD DE DIALISIS | AISLADOS - UNIDAD DE CUIDADOS INTENSIVOS NEONATAL | AISLADOS - UNIDAD DE CUIDADOS INTENSIVOS | OBSTETRICIA - TOCOLOGIA Y TOCOCIRUGIA | GINECOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | TRAUMATOLOGIA - QUIROFANO | TOCOCIRUGIA - QUIROFANO | ORTOPEDIA - QUIROFANO | GINECOLOGIA Y OBSTETRICIA - QUIROFANO | CIRUGIA MAXILOFACIAL - QUIROFANO | CIRUGIA GENERAL - QUIROFANO | AISLADOS - PEDIATRIA | AISLADOS - NEONATOLOGIA Y CUNEROS | MEDICINA FISICA Y REHABILITACION - MEDICINA FÍSICA Y REHABILITACIÓN | LABORATORIO CLÍNICO - LABORATORIO | UROLOGIA - HOSPITALIZACIÓN | TRAUMATOLOGIA - HOSPITALIZACIÓN | TOCOCIRUGIA - HOSPITALIZACIÓN | PEDIATRIA - HOSPITALIZACIÓN | ORTOPEDIA - HOSPITALIZACIÓN | NEONATOLOGIA - HOSPITALIZACIÓN | MEDICINA CRITICA - HOSPITALIZACIÓN | GINECO-OBSTETRICIA - HOSPITALIZACIÓN | CIRUGIA GENERAL - HOSPITALIZACIÓN | AISLADOS - HOSPITALIZACIÓN | MEDICINA INTERNA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | TRAUMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA INTERNA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA FISICA Y REHABILITACION - CONSULTA EXTERNA ESPECIALIDADES | GINECOLOGIA Y OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | PSICOLOGÍA - CONSULTA EXTERNA BÁSICA | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | MEDICINA PREVENTIVA - CONSULTA EXTERNA BÁSICA |,2585518,267839,4,4,5,5
27.4953,-109.9642,27.4953,-109.9642,23760,SRIMS000145,SONORA,26,CAJEME,18,26018,CIUDAD OBREGON,1,CIUDAD OBREGÓN,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,56,0,56,215,0,215,HGR1 C.OBREGON,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,GUERRERO Y SAHUARIPA PROLONGACIÓN HIDALGO,,,,,,GUERRERO Y SAHUARIPA PROLONGACIÓN HIDALGO C.P. 85120,85120,EN OPERACION,1,,,27.4953,-109.9642,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,2662480,409310,7,8,10,10
27.4963,-109.9633,27.4963,-109.9633,23761,SRIMS000150,SONORA,26,CAJEME,18,26018,CIUDAD OBREGON,1,CIUDAD OBREGÓN,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,41,0,41,188,0,188,HES 2 CM OBREGON,SI,3,,,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,5,CALLE,HIDALGO Y HUISAGUAY,SIN NÚMERO,,,,,"CALLE PROLONGACIÓN HIDALGO Y HUISAGUAY S/N COL. C.P. 85130, CD. OBREGÓN, SONORA",85130,EN OPERACION,1,,,27.4963,-109.9633,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,2662480,409310,7,8,10,10
17.9986,-93.3827,17.9986,-93.3827,24698,TCIMS000022,TABASCO,27,CÁRDENAS,2,27002,CARDENAS,1,CÁRDENAS,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,17,0,17,73,0,73,HGZ 2 CARDENAS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,FRANCISCO TRUJILLO GURRÍA ESQUINA CARRETERA CIRCUITO DEL GOLFO,SIN NÚMERO,,,,PUEBLO NUEVO,"AV. FRANCISCO TRUJILLO GURRÍA S/N ESQ. CARRETERA CIRCUITO DEL GOLFO COL. PUEBLO NUEVO C.P. 86500, CÁRDENAS, TABASCO",86500,EN OPERACION,1,,01/09/1977,17.9986,-93.3827,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2238603,248481,9,10,13,19
18.0139,-92.9158,18.0139,-92.9158,24708,TCIMS000121,TABASCO,27,CENTRO,4,27004,VILLAHERMOSA,1,CENTRO,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,45,0,45,142,0,142,HGZ 46 DR. B REYNÉS B,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,UNIVERSIDAD,SIN NÚMERO,,,,CASA BLANCA,"AV. UNIVERSIDAD S/N, COL. CASA BLANCA C.P. 86060, VILLAHERMOSA, TABASCO",86060,EN OPERACION,1,,16/03/2003,18.0139,-92.9158,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2238603,640359,166,189,215,262
17.9951,-92.952,17.9951,-92.952,25461,TCSSA016470,TABASCO,27,CENTRO,4,27004,VILLAHERMOSA,1,CENTRO,4,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO REGIONAL DE SALUD PÙBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,NO DISPONIBLE,SIN NÚMERO,,,,EL RECREO,"COL EL RECREO S/N,",86020,EN OPERACION,1,,01/01/1986,17.9951,-92.952,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,2238603,640359,166,189,215,262
19.41,-98.1495,19.41,-98.1495,25599,TLIMS000030,TLAXCALA,29,APIZACO,5,29005,CIUDAD DE APIZACO,1,APIZACO,3,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,22,0,22,52,0,52,HGZMF 2 APIZACO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CENTENARIO ESQUINA AVENIDA VENUSTIANO CARRANZA,,,,,CENTRO,"CALLE CENTENARIO ESQ. AV. VENUSTIANO CARRANZA COL. CENTRO C.P. 90300, APIZACO, TLAXCALA",90300,EN OPERACION,1,,,19.41,-98.1495,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1169936,76492,6,6,6,6
19.2986,-98.2472,19.2986,-98.2472,25609,TLIMS000136,TLAXCALA,29,TLAXCALA,33,29033,TLAXCALA DE XICOHTENCATL,1,TLAXCALA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,41,0,41,102,0,102,HGZ 1 TLAXCALA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,UNIVERSIDAD,SIN NÚMERO,,,,,"AV. UNIVERSIDAD S/N COL. C.P. 90000, TLAXCALA, TLAXCALA",90000,EN OPERACION,1,,,19.2986,-98.2472,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1169936,89795,8,8,8,8
19.2792,-98.2567,19.2792,-98.2567,25910,TLSSA018000,TLAXCALA,29,TLAXCALA,33,29033,SAN DIEGO METEPEC,10,TLAXCALA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PÚBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,"LÁZARO CÁRDENAS NO. 50, SAN DIEGO METEPEC",50,,,,SAN DIEGO METEPEC,"INSTITUTO POLITECNICO NACIONAL S/N, COL. SAN DIEGO METEPEC",90110,EN OPERACION,1,08/07/2011,08/01/2014,19.2792,-98.2567,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1169936,89795,8,8,8,8
22.2473,-97.8558,22.2473,-97.8558,26098,TSIMS000071,TAMAULIPAS,28,CIUDAD MADERO,9,28009,CIUDAD MADERO,1,TAMPICO,2,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,58,0,58,254,0,254,HGR 6 CD. MADERO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,ADOLFO LÓPEZ MATEOS Y AVENIDA ZAPOTAL,,,,,LAS CONCHITAS,"BLVD. ADOLFO LÓPEZ MATEOS Y AV. ZAPOTAL COL. LAS CONCHITAS C.P. 89480, CIUDAD MADERO, TAMAULIPAS",89480,EN OPERACION,1,,,22.2473,-97.8558,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,3268554,197216,4,4,4,4
23.7199,-99.1487,23.7199,-99.1487,26628,TSSSA017540,TAMAULIPAS,28,VICTORIA,41,28041,CIUDAD VICTORIA,1,VICTORIA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,CENTRO EDUCATIVO ADOLFO LÓPEZ MATEOS,,SIN NÚMERO,,,COLONIA PEDRO SOSA,"CENTRO EDUCATIVO ADOLFO LÓPEZ MATEOS, COL. PEDRO SOSA",87120,EN OPERACION,1,,16/01/1999,23.7199,-99.1487,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,3268554,321953,12,16,18,19
23.7624,-99.1072,23.7624,-99.1072,26703,TSSSA018292,TAMAULIPAS,28,VICTORIA,41,28041,CIUDAD VICTORIA,1,VICTORIA,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,HOSPITALES REGIONALES DE ALTA ESPECIALIDAD,HRAE,0,35,35,94,71,165,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD EN CD VICTORIA BICENTENARIO 2010,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,LIBRAMIENTO GUADALUPE VICTORIA,SIN NÚMERO,,,,AREA DE PAJARITOS,"LIBRAMIENTO GUADALUPE VICTORIA S/N, COL. AREA DE PAJARITOS",87087,EN OPERACION,1,01/10/2007,01/03/2009,23.7624,-99.1072,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD,HRAE,TERCER NIVEL,3,URBANO,2,,3268554,321953,12,16,18,19
